number,value,user_attrs_pct_tr,user_attrs_pct_val,user_attrs_pct_val1,user_attrs_wr_tr,user_attrs_wr_val,user_attrs_wr_val1
3417,-0.001,,,,,,
3418,-0.001,,,,,,
3419,-0.001,,,,,,
3420,-0.001,,,,,,
3421,-0.001,,,,,,
3422,-0.001,,,,,,
3423,-0.001,,,,,,
3424,0.4094565968535419,0.18163869693978282,0.04293417438193102,0.12513162513162512,0.5253623188405797,0.5592417061611374,0.520336605890603
3425,-0.001,,,,,,
3426,-0.001,,,,,,
3427,-0.001,,,,,,
3428,-0.001,,,,,,
3429,-0.001,,,,,,
3430,-0.001,,,,,,
3431,-0.001,,,,,,
3432,-0.001,,,,,,
3433,-0.001,,,,,,
3434,-0.001,,,,,,
3435,-0.001,,,,,,
3436,-0.001,,,,,,
3437,-0.001,,,,,,
3438,-0.001,,,,,,
3439,-0.001,,,,,,
3440,-0.001,,,,,,
3441,-0.001,,,,,,
3442,-0.001,,,,,,
3443,-0.001,,,,,,
3444,-0.001,,,,,,
3445,-0.001,,,,,,
3446,-0.001,,,,,,
3447,-0.001,,,,,,
3448,-0.001,,,,,,
3449,-0.001,,,,,,
3450,-0.001,,,,,,
3451,-0.001,,,,,,
3452,-0.001,,,,,,
3453,-0.001,,,,,,
3454,-0.001,,,,,,
3455,-0.001,,,,,,
3456,-0.001,,,,,,
3457,-0.001,,,,,,
3458,-0.001,,,,,,
3459,-0.001,,,,,,
3460,-0.001,,,,,,
3461,-0.001,,,,,,
3462,-0.001,,,,,,
3463,-0.001,,,,,,
3464,-0.001,,,,,,
3465,-0.001,,,,,,
3466,-0.001,,,,,,
3467,-0.001,,,,,,
3468,-0.001,,,,,,
3469,-0.001,,,,,,
3470,-0.001,,,,,,
3471,-0.001,,,,,,
3472,0.40987877799525063,0.16847647252385653,0.04201851663444908,0.11828711828711828,0.529296875,0.5641646489104116,0.5222551928783383
3473,-0.001,,,,,,
3474,-0.001,,,,,,
3475,-0.001,,,,,,
3476,-0.001,,,,,,
3477,0.4090331744937965,0.16057913787430075,0.039271543392003255,0.11337311337311337,0.5286885245901639,0.5699481865284974,0.5201238390092879
3478,-0.001,,,,,,
3479,-0.001,,,,,,
3480,-0.001,,,,,,
3481,-0.001,,,,,,
3482,-0.001,,,,,,
3483,-0.001,,,,,,
3484,-0.001,,,,,,
3485,-0.001,,,,,,
3486,-0.001,,,,,,
3487,-0.001,,,,,,
3488,-0.001,,,,,,
3489,-0.001,,,,,,
3490,-0.001,,,,,,
3491,-0.001,,,,,,
3492,-0.001,,,,,,
3493,-0.001,,,,,,
3494,-0.001,,,,,,
3495,-0.001,,,,,,
3496,-0.001,,,,,,
3497,-0.001,,,,,,
3498,-0.001,,,,,,
3499,-0.001,,,,,,
3500,-0.001,,,,,,
3501,-0.001,,,,,,
3502,-0.001,,,,,,
3503,-0.001,,,,,,
3504,-0.001,,,,,,
3505,-0.001,,,,,,
3506,-0.001,,,,,,
3507,-0.001,,,,,,
3508,-0.001,,,,,,
3509,-0.001,,,,,,
3510,0.41021683541853327,0.17209608423823627,0.042120256384169295,0.12004212004212005,0.5315487571701721,0.5628019323671497,0.52046783625731
3511,-0.001,,,,,,
3512,-0.001,,,,,,
3513,-0.001,,,,,,
3514,-0.001,,,,,,
3515,-0.001,,,,,,
3516,-0.001,,,,,,
3517,-0.001,,,,,,
3518,-0.001,,,,,,
3519,-0.001,,,,,,
3520,-0.001,,,,,,
3521,-0.001,,,,,,
3522,-0.001,,,,,,
3523,-0.001,,,,,,
3524,-0.001,,,,,,
3525,-0.001,,,,,,
3526,-0.001,,,,,,
3527,-0.001,,,,,,
3528,-0.001,,,,,,
3529,-0.001,,,,,,
3530,-0.001,,,,,,
3531,-0.001,,,,,,
3532,-0.001,,,,,,
3533,-0.001,,,,,,
3534,-0.001,,,,,,
3535,-0.001,,,,,,
3536,-0.001,,,,,,
3537,-0.001,,,,,,
3538,-0.001,,,,,,
3539,-0.001,,,,,,
3540,-0.001,,,,,,
3541,-0.001,,,,,,
3542,-0.001,,,,,,
3543,-0.001,,,,,,
3544,-0.001,,,,,,
3545,-0.001,,,,,,
3546,-0.001,,,,,,
3547,-0.001,,,,,,
3548,0.4098808358218508,0.16748930569266207,0.04191677688472886,0.11793611793611794,0.5284872298624754,0.5655339805825242,0.5223214285714286
3549,-0.001,,,,,,
3550,-0.001,,,,,,
3551,-0.001,,,,,,
3552,-0.001,,,,,,
3553,-0.001,,,,,,
3554,-0.001,,,,,,
3555,-0.001,,,,,,
3556,-0.001,,,,,,
3557,-0.001,,,,,,
3558,-0.001,,,,,,
3559,0.40856266387212076,0.1641987495886805,0.041001119137246925,0.11635661635661636,0.5270541082164328,0.56575682382134,0.5203619909502263
3560,-0.001,,,,,,
3561,-0.001,,,,,,
3562,-0.001,,,,,,
3563,0.408816277515993,0.16452780519907864,0.041001119137246925,0.11635661635661636,0.528,0.56575682382134,0.5203619909502263
3564,-0.001,,,,,,
3565,-0.001,,,,,,
3566,-0.001,,,,,,
3567,-0.001,,,,,,
3568,-0.001,,,,,,
3569,-0.001,,,,,,
3570,-0.001,,,,,,
3571,0.41012042275301414,0.1681474169134584,0.04181503713500865,0.11793611793611794,0.5303326810176126,0.5644768856447688,0.5223214285714286
3572,-0.001,,,,,,
3573,0.40927390484176257,0.17045080618624547,0.04242547563332994,0.12021762021762021,0.528957528957529,0.5611510791366906,0.5211678832116788
3574,-0.001,,,,,,
3575,-0.001,,,,,,
3576,-0.001,,,,,,
3577,-0.001,,,,,,
3578,-0.001,,,,,,
3579,-0.001,,,,,,
3580,-0.001,,,,,,
3581,-0.001,,,,,,
3582,-0.001,,,,,,
3583,-0.001,,,,,,
3584,-0.001,,,,,,
3585,0.40950835274792047,0.16913458374465284,0.042120256384169295,0.11951561951561951,0.5291828793774319,0.5628019323671497,0.5212922173274597
3586,-0.001,,,,,,
3587,-0.001,,,,,,
3588,-0.001,,,,,,
3589,-0.001,,,,,,
3590,-0.001,,,,,,
3591,-0.001,,,,,,
3592,-0.001,,,,,,
3593,0.4087767046803925,0.16386969397828233,0.041001119137246925,0.11635661635661636,0.5281124497991968,0.56575682382134,0.5203619909502263
3594,-0.001,,,,,,
3595,-0.001,,,,,,
3596,-0.001,,,,,,
3597,-0.001,,,,,,
3598,-0.001,,,,,,
3599,-0.001,,,,,,
3600,-0.001,,,,,,
3601,-0.001,,,,,,
3602,-0.001,,,,,,
3603,0.4083358971486987,0.16452780519907864,0.04120459863668735,0.11705861705861706,0.526,0.5654320987654321,0.52023988005997
3604,-0.001,,,,,,
3605,-0.001,,,,,,
3606,-0.001,,,,,,
3607,-0.001,,,,,,
3608,-0.001,,,,,,
3609,-0.001,,,,,,
3610,-0.001,,,,,,
3611,-0.001,,,,,,
3612,-0.001,,,,,,
3613,0.4083358971486987,0.16452780519907864,0.04120459863668735,0.11705861705861706,0.526,0.5654320987654321,0.52023988005997
3614,-0.001,,,,,,
3615,-0.001,,,,,,
3616,-0.001,,,,,,
3617,-0.001,,,,,,
3618,-0.001,,,,,,
3619,-0.001,,,,,,
3620,-0.001,,,,,,
3621,-0.001,,,,,,
3622,-0.001,,,,,,
3623,-0.001,,,,,,
3624,-0.001,,,,,,
3625,-0.001,,,,,,
3626,-0.001,,,,,,
3627,-0.001,,,,,,
3628,0.40933620356520745,0.1648568608094768,0.04130633838640757,0.1174096174096174,0.5289421157684631,0.5665024630541872,0.5201793721973094
3629,-0.001,,,,,,
3630,-0.001,,,,,,
3631,-0.001,,,,,,
3632,-0.001,,,,,,
3633,-0.001,,,,,,
3634,-0.001,,,,,,
3635,-0.001,,,,,,
3636,-0.001,,,,,,
3637,-0.001,,,,,,
3638,-0.001,,,,,,
3639,-0.001,,,,,,
3640,-0.001,,,,,,
3641,-0.001,,,,,,
3642,-0.001,,,,,,
3643,-0.001,,,,,,
3644,-0.001,,,,,,
3645,-0.001,,,,,,
3646,-0.001,,,,,,
3647,-0.001,,,,,,
3648,-0.001,,,,,,
3649,-0.001,,,,,,
3650,-0.001,,,,,,
3651,-0.001,,,,,,
3652,-0.001,,,,,,
3653,-0.001,,,,,,
3654,-0.001,,,,,,
3655,-0.001,,,,,,
3656,-0.001,,,,,,
3657,-0.001,,,,,,
3658,-0.001,,,,,,
3659,-0.001,,,,,,
3660,-0.001,,,,,,
3661,0.4097687240112959,0.17045080618624547,0.042120256384169295,0.11969111969111969,0.528957528957529,0.5628019323671497,0.5219941348973607
3662,-0.001,,,,,,
3663,-0.001,,,,,,
3664,-0.001,,,,,,
3665,-0.001,,,,,,
3666,0.41047459520662366,0.16946363935505102,0.04201851663444908,0.11881361881361881,0.5320388349514563,0.5641646489104116,0.5214180206794683
3667,-0.001,,,,,,
3668,-0.001,,,,,,
3669,-0.001,,,,,,
3670,-0.001,,,,,,
3671,-0.001,,,,,,
3672,-0.001,,,,,,
3673,-0.001,,,,,,
3674,-0.001,,,,,,
3675,-0.001,,,,,,
3676,-0.001,,,,,,
3677,-0.001,,,,,,
3678,-0.001,,,,,,
3679,-0.001,,,,,,
3680,-0.001,,,,,,
3681,-0.001,,,,,,
3682,-0.001,,,,,,
3683,-0.001,,,,,,
3684,-0.001,,,,,,
3685,-0.001,,,,,,
3686,-0.001,,,,,,
3687,-0.001,,,,,,
3688,0.40902840757876924,0.17012175057584733,0.04242547563332994,0.12021762021762021,0.528046421663443,0.5611510791366906,0.5211678832116788
3689,-0.001,,,,,,
3690,-0.001,,,,,,
3691,-0.001,,,,,,
3692,-0.001,,,,,,
3693,-0.001,,,,,,
3694,-0.001,,,,,,
3695,-0.001,,,,,,
3696,-0.001,,,,,,
3697,-0.001,,,,,,
3698,-0.001,,,,,,
3699,-0.001,,,,,,
3700,-0.001,,,,,,
3701,-0.001,,,,,,
3702,-0.001,,,,,,
3703,0.4102292559130716,0.16913458374465284,0.04201851663444908,0.11881361881361881,0.5311284046692607,0.5641646489104116,0.5214180206794683
3704,-0.001,,,,,,
3705,-0.001,,,,,,
3706,-0.001,,,,,,
3707,-0.001,,,,,,
3708,-0.001,,,,,,
3709,-0.001,,,,,,
3710,-0.001,,,,,,
3711,-0.001,,,,,,
3712,-0.001,,,,,,
3713,-0.001,,,,,,
3714,-0.001,,,,,,
3715,-0.001,,,,,,
3716,-0.001,,,,,,
3717,-0.001,,,,,,
3718,-0.001,,,,,,
3719,-0.001,,,,,,
3720,-0.001,,,,,,
3721,0.4097831408201453,0.16617308325106944,0.04130633838640757,0.11776061776061776,0.5287128712871287,0.5665024630541872,0.5216095380029806
3722,-0.001,,,,,,
3723,-0.001,,,,,,
3724,-0.001,,,,,,
3725,-0.001,,,,,,
3726,-0.001,,,,,,
3727,-0.001,,,,,,
3728,-0.001,,,,,,
3729,-0.001,,,,,,
3730,-0.001,,,,,,
3731,-0.001,,,,,,
3732,-0.001,,,,,,
3733,-0.001,,,,,,
3734,-0.001,,,,,,
3735,0.4098698080562516,0.16650213886146759,0.04130633838640757,0.11793611793611794,0.5296442687747036,0.5665024630541872,0.5208333333333334
3736,-0.001,,,,,,
3737,-0.001,,,,,,
3738,0.4104244533282305,0.16913458374465284,0.04181503713500865,0.11828711828711828,0.5311284046692607,0.5644768856447688,0.5222551928783383
3739,-0.001,,,,,,
3740,-0.001,,,,,,
3741,-0.001,,,,,,
3742,-0.001,,,,,,
3743,-0.001,,,,,,
3744,-0.001,,,,,,
3745,-0.001,,,,,,
3746,-0.001,,,,,,
3747,-0.001,,,,,,
3748,-0.001,,,,,,
3749,-0.001,,,,,,
3750,-0.001,,,,,,
3751,-0.001,,,,,,
3752,-0.001,,,,,,
3753,-0.001,,,,,,
3754,-0.001,,,,,,
3755,-0.001,,,,,,
3756,-0.001,,,,,,
3757,-0.001,,,,,,
3758,-0.001,,,,,,
3759,-0.001,,,,,,
3760,-0.001,,,,,,
3761,-0.001,,,,,,
3762,-0.001,,,,,,
3763,-0.001,,,,,,
3764,-0.001,,,,,,
3765,-0.001,,,,,,
3766,-0.001,,,,,,
3767,-0.001,,,,,,
3768,-0.001,,,,,,
3769,-0.001,,,,,,
3770,-0.001,,,,,,
3771,0.4093200113367498,0.17012175057584733,0.04242547563332994,0.12039312039312039,0.5299806576402321,0.5611510791366906,0.5204081632653061
3772,-0.001,,,,,,
3773,-0.001,,,,,,
3774,0.4093870658844439,0.16222441592629155,0.039271543392003255,0.11372411372411373,0.5294117647058824,0.5699481865284974,0.5200617283950617
3775,-0.001,,,,,,
3776,-0.001,,,,,,
3777,-0.001,,,,,,
3778,-0.001,,,,,,
3779,-0.001,,,,,,
3780,-0.001,,,,,,
3781,-0.001,,,,,,
3782,-0.001,,,,,,
3783,-0.001,,,,,,
3784,-0.001,,,,,,
3785,-0.001,,,,,,
3786,-0.001,,,,,,
3787,-0.001,,,,,,
3788,-0.001,,,,,,
3789,-0.001,,,,,,
3790,0.4094565502394929,0.16617308325106944,0.04130633838640757,0.1181116181116181,0.5287128712871287,0.5665024630541872,0.5200594353640416
3791,-0.001,,,,,,
3792,-0.001,,,,,,
3793,-0.001,,,,,,
3794,-0.001,,,,,,
3795,-0.001,,,,,,
3796,-0.001,,,,,,
3797,-0.001,,,,,,
3798,-0.001,,,,,,
3799,-0.001,,,,,,
3800,-0.001,,,,,,
3801,-0.001,,,,,,
3802,-0.001,,,,,,
3803,-0.001,,,,,,
3804,-0.001,,,,,,
3805,-0.001,,,,,,
3806,0.41043511529344046,0.1688055281342547,0.04191677688472886,0.11828711828711828,0.530214424951267,0.5655339805825242,0.5222551928783383
3807,-0.001,,,,,,
3808,-0.001,,,,,,
3809,-0.001,,,,,,
3810,-0.001,,,,,,
3811,-0.001,,,,,,
3812,-0.001,,,,,,
3813,-0.001,,,,,,
3814,0.41045833886124033,0.17242513984863442,0.042120256384169295,0.12004212004212005,0.5324427480916031,0.5628019323671497,0.52046783625731
3815,-0.001,,,,,,
3816,-0.001,,,,,,
3817,-0.001,,,,,,
3818,-0.001,,,,,,
3819,-0.001,,,,,,
3820,0.41021202475945096,0.17308325106943073,0.042120256384169295,0.11986661986661987,0.5304182509505704,0.5628019323671497,0.5212298682284041
3821,-0.001,,,,,,
3822,-0.001,,,,,,
3823,-0.001,,,,,,
3824,-0.001,,,,,,
3825,-0.001,,,,,,
3826,-0.001,,,,,,
3827,-0.001,,,,,,
3828,-0.001,,,,,,
3829,-0.001,,,,,,
3830,0.41007015724944373,0.1688055281342547,0.04130633838640757,0.1181116181116181,0.530214424951267,0.5665024630541872,0.5200594353640416
3831,-0.001,,,,,,
3832,-0.001,,,,,,
3833,-0.001,,,,,,
3834,-0.001,,,,,,
3835,-0.001,,,,,,
3836,-0.001,,,,,,
3837,-0.001,,,,,,
3838,-0.001,,,,,,
3839,-0.001,,,,,,
3840,-0.001,,,,,,
3841,-0.001,,,,,,
3842,-0.001,,,,,,
3843,-0.001,,,,,,
3844,-0.001,,,,,,
3845,-0.001,,,,,,
3846,-0.001,,,,,,
3847,0.41051409978843445,0.17209608423823627,0.04181503713500865,0.11898911898911899,0.5315487571701721,0.5644768856447688,0.5206489675516224
3848,-0.001,,,,,,
3849,-0.001,,,,,,
3850,-0.001,,,,,,
3851,-0.001,,,,,,
3852,-0.001,,,,,,
3853,-0.001,,,,,,
3854,-0.001,,,,,,
3855,-0.001,,,,,,
3856,-0.001,,,,,,
3857,-0.001,,,,,,
3858,-0.001,,,,,,
3859,-0.001,,,,,,
3860,-0.001,,,,,,
3861,-0.001,,,,,,
3862,-0.001,,,,,,
3863,-0.001,,,,,,
3864,-0.001,,,,,,
3865,0.4105582700927962,0.1734123066798289,0.04201851663444908,0.11934011934011934,0.5313092979127134,0.5641646489104116,0.5205882352941177
3866,-0.001,,,,,,
3867,-0.001,,,,,,
3868,-0.001,,,,,,
3869,-0.001,,,,,,
3870,-0.001,,,,,,
3871,-0.001,,,,,,
3872,-0.001,,,,,,
3873,-0.001,,,,,,
3874,-0.001,,,,,,
3875,-0.001,,,,,,
3876,-0.001,,,,,,
3877,-0.001,,,,,,
3878,-0.001,,,,,,
3879,-0.001,,,,,,
3880,-0.001,,,,,,
3881,-0.001,,,,,,
3882,-0.001,,,,,,
3883,-0.001,,,,,,
3884,-0.001,,,,,,
3885,-0.001,,,,,,
3886,-0.001,,,,,,
3887,-0.001,,,,,,
3888,-0.001,,,,,,
3889,-0.001,,,,,,
3890,-0.001,,,,,,
3891,-0.001,,,,,,
3892,0.4046153021597067,0.15728858177031918,0.031030623664665784,0.10354510354510355,0.5230125523012552,0.5639344262295082,0.5220338983050847
3893,-0.001,,,,,,
3894,-0.001,,,,,,
3895,-0.001,,,,,,
3896,-0.001,,,,,,
3897,-0.001,,,,,,
3898,-0.001,,,,,,
3899,-0.001,,,,,,
3900,-0.001,,,,,,
3901,-0.001,,,,,,
3902,-0.001,,,,,,
3903,-0.001,,,,,,
3904,-0.001,,,,,,
3905,-0.001,,,,,,
3906,-0.001,,,,,,
3907,-0.001,,,,,,
3908,-0.001,,,,,,
3909,-0.001,,,,,,
3910,-0.001,,,,,,
3911,-0.001,,,,,,
3912,-0.001,,,,,,
3913,-0.001,,,,,,
3914,-0.001,,,,,,
3915,-0.001,,,,,,
3916,-0.001,,,,,,
3917,-0.001,,,,,,
3918,-0.001,,,,,,
3919,-0.001,,,,,,
3920,-0.001,,,,,,
3921,-0.001,,,,,,
3922,-0.001,,,,,,
3923,-0.001,,,,,,
3924,-0.001,,,,,,
3925,-0.001,,,,,,
3926,-0.001,,,,,,
3927,-0.001,,,,,,
3928,-0.001,,,,,,
3929,-0.001,,,,,,
3930,0.4097453607351432,0.1671602500822639,0.04130633838640757,0.1181116181116181,0.5295275590551181,0.5665024630541872,0.5200594353640416
3931,-0.001,,,,,,
3932,-0.001,,,,,,
3933,-0.001,,,,,,
3934,-0.001,,,,,,
3935,-0.001,,,,,,
3936,-0.001,,,,,,
3937,-0.001,,,,,,
3938,-0.001,,,,,,
3939,-0.001,,,,,,
3940,-0.001,,,,,,
3941,-0.001,,,,,,
3942,-0.001,,,,,,
3943,-0.001,,,,,,
3944,-0.001,,,,,,
3945,-0.001,,,,,,
3946,-0.001,,,,,,
3947,-0.001,,,,,,
3948,-0.001,,,,,,
3949,-0.001,,,,,,
3950,-0.001,,,,,,
3951,-0.001,,,,,,
3952,-0.001,,,,,,
3953,0.4108718967078012,0.17143797301743996,0.04201851663444908,0.11898911898911899,0.5335892514395394,0.5641646489104116,0.5206489675516224
3954,-0.001,,,,,,
3955,-0.001,,,,,,
3956,-0.001,,,,,,
3957,-0.001,,,,,,
3958,-0.001,,,,,,
3959,-0.001,,,,,,
3960,-0.001,,,,,,
3961,-0.001,,,,,,
3962,-0.001,,,,,,
3963,-0.001,,,,,,
3964,-0.001,,,,,,
3965,-0.001,,,,,,
3966,-0.001,,,,,,
3967,-0.001,,,,,,
3968,-0.001,,,,,,
3969,-0.001,,,,,,
3970,0.40987263671923735,0.16781836130306022,0.04181503713500865,0.11793611793611794,0.5294117647058824,0.5644768856447688,0.5223214285714286
3971,-0.001,,,,,,
3972,-0.001,,,,,,
3973,-0.001,,,,,,
3974,-0.001,,,,,,
3975,-0.001,,,,,,
3976,-0.001,,,,,,
3977,-0.001,,,,,,
3978,-0.001,,,,,,
3979,-0.001,,,,,,
3980,-0.001,,,,,,
3981,-0.001,,,,,,
3982,-0.001,,,,,,
3983,-0.001,,,,,,
3984,-0.001,,,,,,
3985,-0.001,,,,,,
3986,-0.001,,,,,,
3987,-0.001,,,,,,
3988,-0.001,,,,,,
3989,-0.001,,,,,,
3990,-0.001,,,,,,
3991,-0.001,,,,,,
3992,-0.001,,,,,,
3993,-0.001,,,,,,
3994,-0.001,,,,,,
3995,-0.001,,,,,,
3996,-0.001,,,,,,
3997,0.41033077490946357,0.17407041790062522,0.042120256384169295,0.12004212004212005,0.5311909262759924,0.5628019323671497,0.52046783625731
3998,-0.001,,,,,,
3999,-0.001,,,,,,
4000,-0.001,,,,,,
4001,-0.001,,,,,,
4002,-0.001,,,,,,
4003,-0.001,,,,,,
4004,-0.001,,,,,,
4005,-0.001,,,,,,
4006,-0.001,,,,,,
4007,-0.001,,,,,,
4008,-0.001,,,,,,
4009,-0.001,,,,,,
4010,-0.001,,,,,,
4011,-0.001,,,,,,
4012,-0.001,,,,,,
4013,0.41116237412429524,0.1734123066798289,0.04201851663444908,0.11916461916461916,0.5332068311195446,0.5641646489104116,0.5213549337260678
4014,-0.001,,,,,,
4015,-0.001,,,,,,
4016,-0.001,,,,,,
4017,-0.001,,,,,,
4018,-0.001,,,,,,
4019,-0.001,,,,,,
4020,-0.001,,,,,,
4021,-0.001,,,,,,
4022,-0.001,,,,,,
4023,-0.001,,,,,,
4024,-0.001,,,,,,
4025,-0.001,,,,,,
4026,-0.001,,,,,,
4027,-0.001,,,,,,
4028,-0.001,,,,,,
4029,-0.001,,,,,,
4030,0.4103225895213398,0.1711089174070418,0.04201851663444908,0.11846261846261846,0.5307692307692308,0.5641646489104116,0.5214814814814814
4031,-0.001,,,,,,
4032,-0.001,,,,,,
4033,-0.001,,,,,,
4034,-0.001,,,,,,
4035,-0.001,,,,,,
4036,-0.001,,,,,,
4037,-0.001,,,,,,
4038,-0.001,,,,,,
4039,-0.001,,,,,,
4040,-0.001,,,,,,
4041,-0.001,,,,,,
4042,-0.001,,,,,,
4043,-0.001,,,,,,
4044,-0.001,,,,,,
4045,-0.001,,,,,,
4046,-0.001,,,,,,
4047,-0.001,,,,,,
4048,-0.001,,,,,,
4049,-0.001,,,,,,
4050,-0.001,,,,,,
4051,-0.001,,,,,,
4052,-0.001,,,,,,
4053,-0.001,,,,,,
4054,-0.001,,,,,,
4055,-0.001,,,,,,
4056,0.4108018850251427,0.16057913787430075,0.038864584393122396,0.11232011232011233,0.5307377049180327,0.5759162303664922,0.5203125
4057,-0.001,,,,,,
4058,-0.001,,,,,,
4059,-0.001,,,,,,
4060,-0.001,,,,,,
4061,-0.001,,,,,,
4062,-0.001,,,,,,
4063,-0.001,,,,,,
4064,-0.001,,,,,,
4065,-0.001,,,,,,
4066,-0.001,,,,,,
4067,-0.001,,,,,,
4068,-0.001,,,,,,
4069,-0.001,,,,,,
4070,-0.001,,,,,,
4071,-0.001,,,,,,
4072,-0.001,,,,,,
4073,0.40932860135910243,0.16156630470549524,0.039271543392003255,0.11337311337311337,0.5295315682281059,0.5699481865284974,0.5201238390092879
4074,-0.001,,,,,,
4075,-0.001,,,,,,
4076,-0.001,,,,,,
4077,-0.001,,,,,,
4078,-0.001,,,,,,
4079,-0.001,,,,,,
4080,-0.001,,,,,,
4081,0.408816277515993,0.16452780519907864,0.041001119137246925,0.11635661635661636,0.528,0.56575682382134,0.5203619909502263
4082,-0.001,,,,,,
4083,-0.001,,,,,,
4084,-0.001,,,,,,
4085,-0.001,,,,,,
4086,-0.001,,,,,,
4087,-0.001,,,,,,
4088,-0.001,,,,,,
4089,-0.001,,,,,,
4090,-0.001,,,,,,
4091,-0.001,,,,,,
4092,-0.001,,,,,,
4093,-0.001,,,,,,
4094,-0.001,,,,,,
4095,-0.001,,,,,,
4096,-0.001,,,,,,
4097,-0.001,,,,,,
4098,-0.001,,,,,,
4099,-0.001,,,,,,
4100,-0.001,,,,,,
4101,-0.001,,,,,,
4102,-0.001,,,,,,
4103,0.40987326003110114,0.17077986179664364,0.042120256384169295,0.12021762021762021,0.5298651252408478,0.5628019323671497,0.5211678832116788
4104,-0.001,,,,,,
4105,-0.001,,,,,,
4106,-0.001,,,,,,
4107,-0.001,,,,,,
4108,-0.001,,,,,,
4109,-0.001,,,,,,
4110,-0.001,,,,,,
4111,-0.001,,,,,,
4112,-0.001,,,,,,
4113,-0.001,,,,,,
4114,-0.001,,,,,,
4115,-0.001,,,,,,
4116,-0.001,,,,,,
4117,-0.001,,,,,,
4118,-0.001,,,,,,
4119,-0.001,,,,,,
4120,-0.001,,,,,,
4121,-0.001,,,,,,
4122,-0.001,,,,,,
4123,-0.001,,,,,,
4124,-0.001,,,,,,
4125,-0.001,,,,,,
4126,-0.001,,,,,,
4127,-0.001,,,,,,
4128,-0.001,,,,,,
4129,-0.001,,,,,,
4130,-0.001,,,,,,
4131,-0.001,,,,,,
4132,-0.001,,,,,,
4133,-0.001,,,,,,
4134,-0.001,,,,,,
4135,-0.001,,,,,,
4136,-0.001,,,,,,
4137,0.41033077490946357,0.17407041790062522,0.042120256384169295,0.12004212004212005,0.5311909262759924,0.5628019323671497,0.52046783625731
4138,-0.001,,,,,,
4139,-0.001,,,,,,
4140,-0.001,,,,,,
4141,-0.001,,,,,,
4142,-0.001,,,,,,
4143,-0.001,,,,,,
4144,-0.001,,,,,,
4145,-0.001,,,,,,
4146,-0.001,,,,,,
4147,-0.001,,,,,,
4148,-0.001,,,,,,
4149,-0.001,,,,,,
4150,-0.001,,,,,,
4151,-0.001,,,,,,
4152,-0.001,,,,,,
4153,0.4093684823682226,0.16584402764067127,0.04130633838640757,0.11793611793611794,0.5277777777777778,0.5665024630541872,0.5208333333333334
4154,-0.001,,,,,,
4155,-0.001,,,,,,
4156,-0.001,,,,,,
4157,-0.001,,,,,,
4158,-0.001,,,,,,
4159,-0.001,,,,,,
4160,-0.001,,,,,,
4161,-0.001,,,,,,
4162,-0.001,,,,,,
4163,-0.001,,,,,,
4164,-0.001,,,,,,
4165,-0.001,,,,,,
4166,-0.001,,,,,,
4167,-0.001,,,,,,
4168,-0.001,,,,,,
4169,-0.001,,,,,,
4170,-0.001,,,,,,
4171,-0.001,,,,,,
4172,-0.001,,,,,,
4173,-0.001,,,,,,
4174,-0.001,,,,,,
4175,-0.001,,,,,,
4176,-0.001,,,,,,
4177,-0.001,,,,,,
4178,-0.001,,,,,,
4179,-0.001,,,,,,
4180,-0.001,,,,,,
4181,-0.001,,,,,,
4182,-0.001,,,,,,
4183,-0.001,,,,,,
4184,-0.001,,,,,,
4185,-0.001,,,,,,
4186,-0.001,,,,,,
4187,-0.001,,,,,,
4188,-0.001,,,,,,
4189,-0.001,,,,,,
4190,-0.001,,,,,,
4191,-0.001,,,,,,
4192,-0.001,,,,,,
4193,-0.001,,,,,,
4194,-0.001,,,,,,
4195,-0.001,,,,,,
4196,-0.001,,,,,,
4197,-0.001,,,,,,
4198,-0.001,,,,,,
4199,-0.001,,,,,,
4200,-0.001,,,,,,
4201,-0.001,,,,,,
4202,-0.001,,,,,,
4203,-0.001,,,,,,
4204,-0.001,,,,,,
4205,-0.001,,,,,,
4206,-0.001,,,,,,
4207,0.4094426311322511,0.1688055281342547,0.042120256384169295,0.11969111969111969,0.5282651072124757,0.5628019323671497,0.5219941348973607
4208,-0.001,,,,,,
4209,-0.001,,,,,,
4210,-0.001,,,,,,
4211,-0.001,,,,,,
4212,-0.001,,,,,,
4213,-0.001,,,,,,
4214,-0.001,,,,,,
4215,-0.001,,,,,,
4216,-0.001,,,,,,
4217,-0.001,,,,,,
4218,-0.001,,,,,,
4219,-0.001,,,,,,
4220,-0.001,,,,,,
4221,-0.001,,,,,,
4222,-0.001,,,,,,
4223,0.40931543046929564,0.17045080618624547,0.04242547563332994,0.12091962091962093,0.528957528957529,0.5611510791366906,0.521044992743106
4224,-0.001,,,,,,
4225,-0.001,,,,,,
4226,-0.001,,,,,,
4227,-0.001,,,,,,
4228,-0.001,,,,,,
4229,-0.001,,,,,,
4230,-0.001,,,,,,
4231,-0.001,,,,,,
4232,-0.001,,,,,,
4233,-0.001,,,,,,
4234,-0.001,,,,,,
4235,-0.001,,,,,,
4236,-0.001,,,,,,
4237,-0.001,,,,,,
4238,-0.001,,,,,,
4239,-0.001,,,,,,
4240,-0.001,,,,,,
4241,-0.001,,,,,,
4242,-0.001,,,,,,
4243,-0.001,,,,,,
4244,-0.001,,,,,,
4245,-0.001,,,,,,
4246,-0.001,,,,,,
